table,name,type,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1757,1758,1759,1760,1761,1762,1763,1764,poll,cencus
table_6_5,burzenin,town,,,,,120,,,,580,100,,80,80,80,80,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,150,
table_6_5,blaszkow,town,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,310
table_6_5,boleslaw,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
table_6_5,ciechanow,town,600,399,400,399,600,498,600,400,,348,600,,600,500,600,600,600,600,600,600,600,600,400,400,500,500,500,500,500,500,400,400,500,500,300,350,400,400,475,500,600,655,600,,550,,600,600,1670
table_6_5,dobra,town,600,600,798,900,900,,,300,,,360,,200,200,450,350,,300,300,,300,,,250,312,,,250,,,,250,250,250,,,,,,100,170,185,185,,100,,106,106,380
table_6_5,grabow,town,,,,,,,,,50,,,100,,43,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,45
table_6_5,kepno,town,699,699,,798,600,,500,600,,,,,900,,970,800,380,600,600,600,600,200,,600,,,800,,700,,755,,,,,,,,,,,975,,1100,,1650,,1650,879
table_6_5,makow,town,800,800,700,900,798,,800,800,800,889,400,400,600,690,717,840,600,600,600,600,600,600,600,700,800,800,950,800,800,700,800,900,1200,1200,,,,,1100,,,600,600,1100,1100,1100,1100,1100,1279
table_6_5,nasielsk,town,600,600,798,848,798,798,600,600,300,600,200,600,,600,200,400,450,350,350,350,350,350,,150,150,150,200,200,210,200,,,,,,,,,,,,,,,,700,700,700,1019
table_6_5,piotrkow,town,,,,,,,,450,,420,200,900,,600,600,,450,450,450,,,450,,250,,,,450,450,,350,,,,250,,,310,400,410,400,410,410,,,,,410,1107
table_6_5,rozan,town,,,,,,,,,,,,,450,,,,150,150,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,173
table_6_5,tuszyn,town,120,120,198,198,198,120,120,120,150,,150,,150,150,150,150,200,200,100,100,200,150,75,50,75,50,50,50,50,70,75,80,85,85,100,,100,120,150,,170,170,170,100,100,,130,130,
table_6_5,wieruszow,town,,,,,,,,,100,,,,200,200,200,200,,150,150,150,150,,,150,150,150,110,100,,100,100,100,110,110,,,100,,160,160,,170,170,,200,200,200,200,
table_6_5,wyszogrod,town,798,798,180,,1398,,,,1998,,1080,1100,1300,1500,1300,1300,1200,1212,1200,1200,1200,1200,900,210,900,900,1100,940,920,950,1000,909,1000,1000,,,,1200,1400,,,,,,1800,1800,1800,1800,980
table_6_5,zloczew,town,,399,,150,180,,,300,,,,,250,200,200,200,250,250,250,250,250,200,100,100,200,,200,,,,,,,,100,,,,,,,130,100,180,100,100,100,100,
table_6_5,totals_blaszkow,total,1419,1818,1746,4188,5121,990,1220,2520,880,1510,2320,1380,2830,2497,3600,2650,2080,1950,1850,2900,1600,3400,425,2968,1037,500,2060,1150,1400,506,1620,800,755,755,450,550,455,680,1010,1230,1240,2400,3015,1480,2700,3150,2936,6486,5212
table_6_5,totals_ciechanow,total,2798,2597,2078,2147,3594,1296,2000,1800,3098,1837,2280,2100,2950,3290,2817,3140,3000,2912,2900,2750,2750,2750,1900,1460,2350,2350,2750,2440,2430,2300,2200,2209,2700,2700,300,350,400,1600,1975,500,600,1255,1200,1100,3450,3600,4200,4350,5101
table_6_5,zloczew,villages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,40,,,,,,,,,,,,,,,,,40,
table_6_5,warta,town,,,150,,99,120,100,150,,390,110,100,150,150,150,150,200,,,300,100,300,250,150,300,300,300,300,200,300,300,370,310,310,,250,255,250,300,310,,,220,,300,300,,300,362
table_6_5,widawa,town,,,,,,,,,,,,200,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,400,,400,
table_6_5,lask,town,,,,1350,2274,,500,,,,1200,,400,274,,,,,,1500,,1750,,1418,,,,,,,,,,,,,,,,,,,1260,,1800,,1800,1800,1588
table_6_5,lutomiersk,town,,,600,792,750,750,,600,,,300,,500,600,750,750,600,,,,,,,,,,600,,,,,,,,,300,,,,250,500,360,500,,,400,500,500,445
