table,name,type,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1757,1758,1759,1760,1761,1762,1763,1764,poll,cencus
table_6_2,brzesc,town,600,600,,399,798,498,,450,750,,900,,,750,750,650,300,200,200,200,200,,400,200,200,200,300,300,300,,300,200,150,150,300,250,250,,200,210,220,235,245,280,,280,280,280,164
table_6_2,dobrzyn,town,399,399,,399,,999,399,400,399,,400,400,400,400,400,400,400,400,400,500,400,400,400,200,,200,250,200,200,250,250,255,255,255,,300,305,305,400,425,500,523,,600,600,600,300,300,757
table_6_2,fordon,town,390,390,798,498,,798,800,900,720,780,,900,900,900,100,,,590,590,580,,1000,,700,,,,,800,,,,,,,,,,,,,,,,450,,300,300,385
table_6_2,inowroclaw,town,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,1000,980
table_6_2,izbica,town,198,198,,150,150,120,150,150,150,150,150,,200,200,250,250,,180,180,200,200,,,150,150,150,150,150,150,150,150,155,155,155,165,165,,100,150,,,,,300,,,300,300,215
table_6_2,kikol,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
table_6_2,kowal,town,399,399,498,150,600,600,408,400,500,,600,,,,600,600,900,900,900,900,900,300,600,600,400,400,600,600,450,450,450,400,250,250,350,350,400,,,,300,,530,,,,,530,260
table_6_2,lipno,town,,,120,99,99,99,100,100,100,,150,,100,150,150,150,150,150,150,150,150,150,150,75,250,250,300,,,,,,100,100,100,100,100,100,120,128,110,120,,120,,,120,120,58
table_6_2,lubrabiec,town,399,549,,1898,,498,450,450,500,,510,,,450,400,450,800,800,800,300,,200,,200,200,200,250,200,200,200,205,,200,200,,,,210,,,,,,,,,,,
table_6_2,lubraniec,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,280,300,350,350,,200,200,249
table_6_2,piotrkow,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169
table_6_2,przedecz,town,300,300,420,420,420,,,420,,,,420,360,420,,420,400,400,400,400,400,200,200,200,200,200,200,200,200,210,210,210,,220,220,,225,225,340,200,400,300,300,300,300,,300,300,210
table_6_2,radziki,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165
table_6_2,strzelno,town,,,,,,,,,,,,,,,,,75,75,75,75,,,,,,100,150,150,,,,,,,,,,,,,,,,,,,,150,
table_6_2,totals_brzesc,total,1896,2046,918,3017,1968,1716,1008,1870,1900,150,2160,420,560,,,,,,,,,,,,,,1650,1600,1300,1010,1315,965,755,975,1035,715,875,535,690,410,1190,815,1375,1230,650,280,1080,1760,1267
table_6_2,totals_dobrzyn,total,789,789,918,996,99,1896,1299,1400,1219,780,550,1300,1400,1450,650,550,850,1140,1140,1230,550,1550,550,975,250,450,550,200,1000,250,250,255,355,355,100,400,405,405,520,553,610,1643,,720,1050,600,720,1720,1422
table_6_2,zoledowo,villages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
table_6_2,zoledowo,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
table_6_2,totals,total,,,,,,,,,,,,,,1820,2000,2370,2475,2555,2555,2075,1700,700,1200,1350,1150,1150,,,,,,,,,,,,,,,,,,,,,,,
