table,name,type,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1757,1758,1759,1760,1761,1762,1763,1764,poll,cencus
table_14_6,aleksandryja,town,498,498,,198,,174,174,,175,174,175,,130,175,95,130,150,125,125,125,130,140,132,150,150,,,,,,,,,,,,,,,,,,,,,,,150,173
table_14_6,annopol,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807
table_14_6,baranowka,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142
table_14_6,berezdow,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
table_14_6,bereznica,town,282,282,,324,,348,348,348,350,348,300,300,300,300,300,300,300,260,260,260,300,260,,,,,,,,,570,520,504,,,,415,415,415,,,,440,440,528,528,,528,385
table_14_6,berezno,town,264,264,,300,348,348,348,348,375,,,,,,,350,300,260,260,260,260,,,,,,,,,,430,,,,,,,,,,162,,293,293,341,375,,375,391
table_14_6,bialogrodka,town,50,50,,,,,,,,50,50,50,100,50,50,100,,,,,,50,,50,50,,,60,60,,,,120,40,120,,,,,,,133,146,146,166,168,160,160,100
table_14_6,czartoryja,town,,,,,,,48,35,30,35,40,40,40,35,45,90,,,,,,,,65,70,80,80,60,60,80,101,30,,,,,,,,,60,120,132,132,,,,132,
table_14_6,czernilowka,town,,,,,,,,50,,,,,,,,,45,45,,,45,45,,45,60,50,,50,45,,,,,,,,,,,,61,,133,133,,,150,150,
table_14_6,derazna,town,140,140,,207,249,249,,198,200,174,175,150,,,,100,100,90,90,54,90,,112,140,,,,,,160,200,200,202,200,,,180,180,,,81,,161,,169,190,190,190,290
table_14_6,derman,town,,,,,120,99,,100,,,,,,,150,150,200,,150,150,150,,,,,,,120,120,120,120,120,120,120,,,150,150,,,,,,,,,,150,
