table,name,type,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1757,1758,1759,1760,1761,1762,1763,1764,poll,cencus
table_8_3,adamow,town,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,30,
table_8_3,bialobrzegi,town,,,,100,69,99,99,99,100,100,100,100,100,100,100,99,99,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,
table_8_3,bobrowniki,town,,,,,,,,,,,,,,,,,,,,,,,,60,60,80,101,120,120,185,153,,200,188,180,170,185,200,197,210,110,100,140,135,200,250,258,258,301
table_8_3,ciepelow,town,150,150,,,,,,20,,,,,,,,,,70,76,70,70,60,60,,,65,67,100,100,100,,,124,70,70,,,70,70,,,,,,,,,70,
table_8_3,grand_totals,total,11771,11771,10711,10159,10684,11008,10001,10426,10195,12890,10821,12893,11007,14516,14714,16754,13755,12376,12254,11641,11717,13602,13365,15787,15754,16806,13796,15557,17117,18040,17205,14868,15108,14475,13405,7032,11793,9086,12252,14465,12942,11376,13467,11962,17161,15550,14135,27185,25254
table_8_3,granica,town,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,50,,,,,,172,291,,,291,325
table_8_3,glowaczow,town,,50,,210,198,48,99,198,,,198,150,150,140,100,135,135,135,,60,,,,60,50,40,,,,,,,,,,,,,,,,,,,,,,40,
table_8_3,gniewoszow,town,,,,798,303,309,,339,249,399,312,330,300,354,330,348,348,360,370,369,369,414,360,800,540,600,635,,200,250,620,408,,,1000,,,600,,800,600,,600,640,594,624,473,473,464
table_8_3,janowiec,town,498,150,132,498,207,,170,240,300,250,113,430,490,460,421,,300,30,,,,,,,,,,80,400,686,,,,626,406,,,154,500,300,,460,480,550,700,,,700,341
table_8_3,kazanow,town,150,150,600,,,,,,240,249,,,,,300,,,,,,,,,,,,242,130,100,150,120,,175,150,130,,,150,,,,,,,,,,150,
table_8_3,klwow,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,100,,,,,,100,100
table_8_3,korytnica,town,,,,,78,78,,60,,,,,,50,60,60,60,60,,198,,,50,,50,50,,68,,,60,72,,,,,,,,,,,,,,,,,
table_8_3,kozienice,town,687,287,300,630,330,348,378,540,410,699,250,300,324,450,445,570,630,660,,,,,300,,310,695,1000,600,600,,,,,810,,,850,1820,710,600,900,750,,,850,1180,1356,1356,1365
table_8_3,lipsko,town,639,400,1309,,,,,435,,417,666,468,614,555,700,798,480,824,275,,,142,699,858,560,519,,361,361,1014,,952,988,877,,700,606,650,680,450,750,,540,480,650,558,260,260,431
table_8_3,miastkow,town,,,,,,,,,,,,,,50,50,48,60,60,,70,,,,,,,,,,,,,32,,,,,,,,,,,,,,,32,
table_8_3,przysucha,town,,,,,,,,,,,,,,,,,,600,,,,663,,250,500,680,,,,265,,,700,,,,,,1030,500,,,,,,,,500,528
table_8_3,przytuk,town,717,717,,,,330,,,280,,,,180,,,300,,300,150,300,560,,308,100,413,1001,354,,,,660,,,,,,,604,420,420,450,,,,,,,450,795
table_8_3,radom,town,,,,,,,,,,,,,,,,,,,,,,,,100,110,121,,169,160,100,,,,,,225,,106,120,120,120,150,130,,120,130,,130,67
table_8_3,ryczywol,town,600,600,524,,,,750,750,100,798,570,855,715,710,855,999,120,40,,,648,999,840,760,,683,,,400,609,210,752,587,541,590,,621,,,,,510,520,450,850,950,810,810,1116
table_8_3,ryki,town,,,,,99,99,,,140,138,,140,,200,200,99,198,200,198,,198,198,180,579,160,195,,,,,,204,,202,202,202,202,200,,200,200,,200,,,,,200,
table_8_3,sienno,town,,,,,,,,,,,120,,130,,130,,120,30,,,120,120,123,130,130,,122,137,137,,,,,,,,,,,,,,180,,200,,260,260,188
table_8_3,skaryszew,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,50,
table_8_3,skrzynno,town,,,,,,,,,,,,,,,,,,,,,,,,,,527,,,,,,,50,,,,,,,,,40,,,,,,40,
table_8_3,solec_on_vistula,town,300,,,,,40,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,
table_8_3,stezyca,town,,,,,,,,,,,,,,,,,,,,80,80,,,,,,,,,204,,,,,,,,,,,,,,,,,,204,
table_8_3,suchowola,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,250,
table_8_3,szydlowiec,town,900,900,879,1034,990,798,1019,1173,1158,1110,1065,1480,1000,1590,1485,1200,1143,192,,,,,135,210,710,,1090,,300,351,195,,,960,1108,,,,,619,,512,,,664,,,664,902
table_8_3,totals,total,5139,3803,4440,3999,3198,2608,3045,4718,3796,5000,4013,4999,4703,5329,5476,4944,4238,4425,1919,1726,2723,2865,3454,4427,4094,5836,3861,2517,3388,5184,2937,3302,2966,4484,4935,1747,2669,5554,4705,5529,4240,4082,3620,2457,5849,5302,5744,10035,8678
table_8_3,ulenice,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
table_8_3,wojcieszkow,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,,,,,,100,
table_8_3,zawichost,town,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_8_3,zwolen,town,,,156,,690,,,,,,,,,450,150,198,798,424,250,,160,210,,80,75,,,230,,,,238,,,,,,,,,,400,,,,830,600,600,1168
table_8_3,janowiec,villages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,,,,,,,,,,,,,251,
table_8_3,lysobyki,town,,,,300,,,,300,300,270,249,250,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,80,120
table_8_3,jedlinsk,town,,,,,,,,,,,,,,,,,,,,,,,,110,,50,50,52,50,50,50,,,,,90,,,,,,,50,,,,,50,
table_8_3,zelechow,town,498,399,540,309,234,459,410,564,519,570,370,396,700,220,150,90,300,340,600,450,598,598,399,230,426,530,200,470,460,1220,619,626,,680,818,,755,1100,1049,1210,760,960,,,700,650,996,996,464
table_8_3,zwolen,villages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,130,360,,,,,,,,,,,,360,
