table,name,type,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1757,1758,1759,1760,1761,1762,1763,1764,poll,cencus
table_5_1,belz,town,948,948,900,750,750,750,900,966,850,699,510,540,504,508,713,513,399,400,433,773,573,373,243,373,500,697,400,505,488,313,313,416,195,,473,360,443,406,635,524,,407,,,,,,407,716
table_5_1,cieszanow,town,,,,900,900,900,750,849,798,,,,,,358,,900,900,,,,,,,1050,1350,1000,1155,1150,1000,1000,1000,1020,328,1320,,,,1180,1130,1280,,,,,,,1280,654
table_5_1,dobrotwor,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,50,,,60,63,60,60,60,,,,60,,,,,,,60,
table_5_1,dubienka,town,,,639,300,648,750,840,924,840,939,939,,,,,,,,,,,,,,,,1478,,1137,987,987,987,990,405,533,1000,,1000,,,680,,,,,,1100,1100,604
table_5_1,grabowiec,town,90,90,99,99,120,120,120,132,132,132,132,120,,,,,168,168,,,,,,,220,300,,274,270,351,351,400,300,,,400,430,400,,500,500,60,208,,,,,208,443
table_5_1,horodlo,town,,,399,180,,,480,528,480,,120,300,300,100,300,300,360,360,360,360,257,200,300,300,400,408,400,405,360,412,402,500,505,316,246,451,525,,600,626,635,635,,,620,660,660,660,220
table_5_1,komorow,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,200,,330,330,256
table_5_1,korytnica,town,,,270,,,,,264,,240,,240,,,,,252,252,,,249,300,250,300,260,,,250,,260,260,220,210,116,288,250,,,,310,330,320,285,280,310,,240,240,143
table_5_1,krystynpol,town,198,198,150,150,,,,198,198,198,,170,230,200,220,200,198,200,200,,,200,,240,,,,,,,,,,,,,,,,,,,,,,,,240,759
table_5_1,libicza,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,200,,,,,,,,,200,154
table_5_1,lubaczow,town,558,558,423,423,498,,,,,,,,,,,,,,,,,,,100,150,,,,,370,370,,,503,,500,,,,620,,698,632,620,770,730,,730,687
table_5_1,lubela,town,,,,,99,99,75,75,75,75,99,100,77,80,60,75,99,99,100,100,99,100,100,,150,165,160,157,160,,200,240,245,258,293,,,,,,260,,245,240,200,,200,200,
table_5_1,mosty_krolewkie,town,267,267,198,198,198,198,180,198,198,198,198,200,186,180,180,168,168,168,170,170,168,180,170,180,200,210,210,215,210,228,228,236,245,254,180,252,260,260,313,320,320,320,112,,324,,,324,267
table_5_1,mosty_szlacheckie,town,,,,,,,,,,,,,,,100,,,,60,60,60,60,80,80,70,80,80,75,75,80,80,80,45,,,80,80,80,,110,,110,,100,115,,97,97,38
table_5_1,narol,town,,,,,,2349,2634,2700,2400,498,2700,1400,1083,1426,2081,1995,2145,1072,1230,1182,1212,1172,1183,1200,800,1038,1150,905,950,1050,1050,1150,1060,1068,800,800,850,800,,1018,1000,900,,,,,,900,358
table_5_1,niemierow,town,,,,900,900,900,759,798,760,,,,,800,840,,,,836,,879,950,830,950,1150,1170,1082,970,972,1000,1000,1200,1010,1258,767,767,816,900,,1120,,1100,1020,,,800,800,800,487
table_5_1,oleszczyce,town,1200,1200,699,750,900,900,,,900,240,399,,,1040,,,,,,,,,,,,,,,,645,645,1000,,,920,800,,650,,,650,,,,,,,650,817
table_5_1,potok,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
table_5_1,przewale,town,399,399,399,399,,,,264,378,318,318,300,,210,160,252,102,104,110,100,99,100,100,150,,100,,,,,,,,,,,,,,,,,,,,,,100,
table_5_1,rachanie,town,,,,,,,,,,,,,60,,,,,,,,,,,,50,100,,,,,,,,56,54,,40,,,40,,40,,,,,,40,
table_5_1,radziechow,town,,,,,,,,,,,,,,,,,,,,,198,200,,132,,,,,,,,,40,,,,,,,,450,450,459,,,,638,638,206
table_5_1,rawa_ruska,town,,,201,1410,1800,,1398,1539,1539,1599,1650,1650,1100,1548,1512,1680,1674,1674,1600,1680,1680,1880,1900,1900,1700,1900,1600,1900,1900,2071,2071,1780,1690,1758,1500,1500,1900,670,2000,1800,80,,772,,,,,772,1050
table_5_1,stojanow,town,240,240,150,150,120,120,150,168,168,168,168,170,276,240,240,,,,200,200,198,150,170,180,200,200,200,200,200,228,228,268,225,233,288,210,,215,,,242,240,224,220,244,,284,284,176
table_5_1,szczurowice,town,,,,,,,,,,,,,,,,,,,145,120,108,,,,,,,,,129,129,120,130,133,150,130,180,130,,210,,100,,,,220,,220,264
table_5_1,tartakow,town,219,219,150,150,150,150,150,168,168,168,168,170,262,200,230,130,294,294,,240,390,390,360,,290,,260,,,,,,350,368,,,,,,,,,,,,,,368,779
table_5_1,toporow,town,300,300,300,300,,300,249,,,,,250,,,,,,,,405,213,315,315,360,315,344,,300,300,300,300,,370,320,345,340,325,325,468,440,350,350,357,300,354,385,385,385,
table_5_1,totals,total,9372,9372,7359,11289,11580,11982,13002,11886,11927,7743,9941,10609,8614,11587,10231,9094,10591,8627,10066,10935,10663,10940,8451,10965,14189,14673,13170,13273,13147,13946,14202,14614,14084,12233,13851,11529,8607,8556,6548,10997,11034,8690,6530,3703,5387,4995,6934,19659,14077
