table,name,type,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1757,1758,1759,1760,1761,1762,1763,1764,poll,cencus
table_12_3,bialykamien,town,,,198,150,150,80,80,,,56,,,,,,,,,,,,,,,,,150,,,150,,200,,150,,100,,200,,,,,,,,,,200,345
table_12_3,bialykamien_bobrka,town,,,,,,,,,,,,,,450,520,650,370,455,455,500,500,450,390,450,246,,,,,,,,,,,,,,,,,,,,,,,,
table_12_3,brody,town,,,400,735,1650,850,1930,685,1332,390,,,,,,,,,,,,,,6700,,,,,,,,,,,,,,,,,,,,,,10897,,10897,6877
table_12_3,brzezany,town,816,816,,830,786,1101,579,,500,533,1200,1200,1230,1360,1700,1500,1515,850,660,600,1240,730,541,541,1457,877,1787,130,,387,,,,,231,,,425,,2210,2210,1700,1700,1500,1700,2125,2000,2000,901
table_12_3,brzozdowce,town,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,303
table_12_3,chodorow,town,750,750,900,822,236,840,436,596,,,1100,1236,1442,1315,1450,1450,1464,1500,1500,1500,1500,1650,1550,1650,1787,1922,1937,1937,1937,1825,1878,1933,1860,1830,2071,2071,1579,1800,1800,1800,1800,1800,1908,1908,2210,,1600,1600,852
table_12_3,bolechow,town,1642,1642,1140,805,1181,2022,410,160,170,1925,1600,1352,1352,1370,1250,650,1313,1313,,1313,1313,1513,1513,1530,1850,324,,,,,1890,1890,468,1890,,1980,1000,498,,2680,2680,2680,2000,2100,,,300,300,883
table_12_3,dolina,town,344,344,798,402,190,760,,,800,822,300,924,624,270,800,800,808,808,808,700,808,450,450,400,1080,900,900,900,900,900,900,900,870,246,431,437,1053,2000,,2080,2080,,,,,1300,1000,1000,714
table_12_3,dunajow,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
table_12_3,gliniany,town,,,150,309,393,274,385,420,250,,400,350,,,214,242,400,,,400,400,,440,450,550,,,,,,300,450,,98,650,650,90,,,700,700,,,500,600,,,600,811
table_12_3,gologory,town,,,,,400,400,,,162,550,,550,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,700,,750,900,1200,1100,1100,619
table_12_3,grodek,town,430,430,150,327,118,104,,528,770,,80,78,,,1100,,,924,,,,,,,,375,,,,418,,,1050,1000,320,,1000,313,,1700,1500,1400,,,,2000,1500,1500,995
table_12_3,janow,town,154,146,,100,100,150,155,162,50,154,160,168,168,175,200,200,202,303,180,180,180,200,200,240,260,195,200,200,200,200,200,,,,100,300,300,,,,600,,,,,,550,550,244
table_12_3,jaryczow,town,516,516,,639,774,904,832,,900,,,400,400,593,650,775,,,,,,75,,450,,1250,1250,,780,,,,,,,1200,,325,,,,,,,1360,,,1360,764
