table,name,type,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1757,1758,1759,1760,1761,1762,1763,1764,poll,census
table_14_8,bersteczko,town,,,1843,,1800,384,,,,,2040,1421,1240,1548,1700,316,,,,,650,,,,,,2400,561,2383,500,632,,1772,2012,1000,1600,1600,1600,1600,2700,,1600,800,1000,650,2400,800,800,872
table_14_8,druszkopol,town,,,555,,,,,,399,438,468,416,,345,440,,,317,292,312,350,320,325,330,488,,,,,,,390,392,,,452,437,452,480,700,400,500,400,500,600,,500,500,195
table_14_8,bludow,town,,,,99,96,117,,99,100,60,60,60,60,80,,100,,144,,134,140,140,,150,,139,,138,,,,150,,,,,,,,150,,160,130,160,180,190,175,175,
table_14_8,grand_totals_for_wolyn,total,29675,29675,32287,31018,21970,17060,18483,22793,23291,24230,27825,27219,28248,30375,31860,33798,33082,30691,26558,30126,28996,27209,29901,36000,42267,38680,28399,30150,30067,54941,47630,39717,55233,60246,53814,62125,60740,61771,59705,60316,29800,47475,60345,51585,31453,46600,38220,76955,75070
table_14_8,horochow,town,,,810,1168,,,,,,,300,2808,600,700,600,,2815,,,,1000,,,,,,,626,,2578,,,4331,,,,786,2040,2000,2000,,,,1939,210,,,210,1023
table_14_8,hulowka,town,,,29,62,81,,,70,75,,,,,50,50,50,50,75,78,80,90,90,,,,,,90,,,,,90,,90,89,91,89,90,100,90,120,100,120,120,130,145,145,
table_14_8,jeziorzany,town,,,,,,,,99,,,,,,,,70,,66,,,,,,,,,,,,,,,,,,,,,,90,80,90,,,,,,90,84
table_14_8,kisielin,town,,,,699,,198,,198,,,630,670,600,480,580,360,530,560,553,370,420,430,478,480,330,420,410,,424,424,438,424,411,417,,455,,455,480,480,400,500,400,500,560,700,,700,293
table_14_8,lesniow,town,,,1104,,1083,,,,1275,,,,700,1200,1100,1050,850,850,,850,900,1050,1121,1050,,,,,,,,,2300,1280,,1500,,1500,1500,1000,,,1200,1100,,,,1100,494
table_14_8,michalowka,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,80,,,,,,,,,,,,,,,,,80,59
table_14_8,ozdiutycze,town,,,,,,,,,,,,,,,,100,110,118,135,148,140,140,,,263,,,172,,,,200,220,224,224,234,229,234,,300,200,230,100,,,,,100,145
table_14_8,poryck,town,,,,198,,,,390,429,372,399,384,300,340,361,380,330,360,361,370,270,241,376,375,,,,375,375,375,,,387,,,432,,432,,,410,430,350,400,440,215,,215,367
table_14_8,rozenpol,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,700,,700,
table_14_8,sokol,town,,,333,420,366,392,,,,,102,856,910,738,800,510,550,575,595,628,700,700,712,720,408,500,500,433,504,400,350,200,130,130,130,140,137,140,,221,,,130,180,260,300,327,327,292
table_14_8,stobuchwa,town,,,615,1098,720,,,99,100,87,123,100,100,80,80,70,70,82,78,85,100,100,,,,100,,101,,132,146,140,140,,,154,148,154,160,,,210,160,200,240,250,250,250,227
table_14_8,stolowka,town,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,
table_14_8,stremilche,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,72,73,,,,,,,,,,,,,73,60
table_14_8,swiniuchy,town,,,108,,90,,,300,300,,273,,150,279,306,100,,248,,,220,,,,,160,,232,234,264,,,,,,267,,267,,,200,290,330,250,290,290,250,250,234
table_14_8,torczyn,town,,,492,,,,,,,,399,,470,330,330,350,,388,378,428,430,,,,,,,,,,,,,,,,,,,,,300,300,,,,,300,640
table_14_8,totals,total,4895,4893,6082,4202,4730,1480,,2297,2840,2505,7640,9254,6902,8335,8952,6194,7750,7824,3608,5079,6975,3611,4791,5165,4185,6602,4910,3071,4000,7087,2288,1764,13702,7368,5838,12007,4623,13246,12235,13411,3523,6250,7516,8380,4200,5875,2842,9464,9270
table_14_8,uscilug,town,,,,,,,,,,621,600,528,,,,,,424,,,,,,,,,,,,,,,507,,,589,,589,,,300,,400,,,,,400,358
table_14_8,wlodzimierz,town,,,,,,,,799,,399,600,700,804,760,800,750,805,1487,825,1254,460,,802,900,,,1600,,,434,642,,667,1603,1028,2281,,1887,1538,3000,,,576,,,,250,250,1733
table_14_8,bersteczko,villages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,132,132,108,,,,,,,,,,,,,108,
table_14_8,wlodzimierz,villages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,116,420,666,709,270,,,,,,,,,,,,270,
table_14_8,stremilche,villages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,20,20,,,,,,,,,,,,,20,
