table,name,type,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1757,1758,1759,1760,1761,1762,1763,1764,poll,cencus
table_5_2,bilgoraj,town,,,,,999,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5_2,chelm,town,1311,1311,1332,1299,1299,1299,1425,1329,1320,1200,1053,2283,1800,1938,2011,1352,,,2400,2199,2061,,,1350,,150,600,,,321,321,700,1020,258,1322,1400,815,1500,,1559,2102,678,1412,1120,1834,1982,1612,1612,1418
table_5_2,gorzkow,town,219,219,270,180,249,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,
table_5_2,gorzkow_totals,total,717,717,1137,780,1947,1542,450,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,
table_5_2,holeszow,town,,,,,,,,,,,,,,,,,,,,,,,,,1020,,900,805,820,,,,950,700,,,800,,720,650,,,,,,,,650,
table_5_2,krasnobrod,town,198,198,300,360,450,450,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5_2,krasniczyn,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,222,220,200,,220,264,,,,,,220,,,220,196
table_5_2,lubomla,town,2520,2520,2520,2520,2499,2520,2418,2958,2400,1800,2199,2250,1634,1824,1100,1400,1710,1711,2259,2151,2151,2000,2050,2000,2225,1900,1800,,,,,532,330,330,800,538,,500,,1000,,,,,,,1890,1890,1226
table_5_2,krylow,town,669,669,,,600,600,399,438,600,600,600,600,772,680,714,712,699,700,600,550,648,600,600,400,518,,,635,600,651,651,350,755,676,674,674,674,674,300,500,300,,,570,,,,570,470
table_5_2,maciejow,town,,,,900,900,900,,,1200,,,,1032,900,945,945,945,945,945,945,945,945,945,945,1086,,,1040,1040,,,,,,,,,,,,,,,,,,,1040,343
table_5_2,modliborzyce,town,498,498,498,300,450,543,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_5_2,opalin,town,360,360,,,,,,300,200,,240,240,270,300,320,336,399,400,420,,,250,300,300,300,,280,300,270,300,300,330,330,,,320,,,,130,150,262,285,230,,,,230,139
table_5_2,ratno,town,450,450,498,498,600,600,450,549,550,498,450,450,674,500,551,525,565,565,573,565,564,565,440,565,460,350,500,510,485,486,486,565,,588,676,600,,600,,,,,,550,,,,550,210
table_5_2,rejowice,town,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,120,,,,,,,,,,,,,,,180,180,437
