table,name,type,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1757,1758,1759,1760,1761,1762,1763,1764,poll,cencus
table_12_2,barysz,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
table_12_2,baworow,town,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,17
table_12_2,bialoboznica,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,
table_12_2,biloboznica,town,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_12_2,bohorodczany,town,756,756,918,1206,436,1056,1048,644,900,876,1600,1352,1352,1370,1250,650,1000,1000,1000,1000,1000,1000,1000,1000,1250,1250,1250,1250,,,1250,,,150,1375,,,1687,,1600,1300,1300,1430,954,1160,,1100,1100,646
table_12_2,bolszowiec,town,,,,,,,,,,,,,,,,,,,,,,100,,100,125,125,125,125,125,125,125,125,125,125,200,200,200,288,300,300,,384,,,,,,384,226
table_12_2,buczacz,town,262,262,849,1380,1054,663,750,1727,1100,936,566,936,1180,1210,1480,,,,1319,1319,1319,1419,1419,1419,1407,1419,1419,1419,1419,1419,1419,1419,1419,1419,1250,1250,1250,313,,,,,1405,1250,,,,1250,1208
table_12_2,budzanow,town,,,450,249,268,165,276,410,380,400,60,119,60,460,,,,,,350,,450,,450,362,562,562,562,562,435,,,862,562,500,500,500,125,,400,300,300,400,400,510,,,510,400
table_12_2,bukaszowce,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,300,338
table_12_2,bursztyn,town,86,86,,346,68,250,200,350,350,300,450,468,468,510,700,700,707,707,700,750,700,825,700,850,825,825,825,825,793,825,825,825,753,,750,750,750,1250,1250,1560,,,1380,,500,,800,800,481
table_12_2,chorostkow,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
table_12_2,czernelica,town,241,241,,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,120,80,100,100,100,100,100,100,100,100,100,100,110,110,195,200,200,150,120,128,128,240,300,,300,
table_12_2,czortkow,town,344,344,,1200,286,1633,1050,1250,800,1050,1020,200,650,417,410,,,,284,142,224,,1245,1245,1900,1900,1900,1900,1400,1400,1400,,,,,1500,,400,1600,1700,1600,1600,1700,1700,1600,1000,1000,1000,812
table_12_2,delatyn,town,,,,,,,,,,,,180,200,,200,200,202,202,202,202,202,222,222,260,277,277,273,,273,273,273,273,273,273,300,300,300,263,300,312,300,280,265,265,340,400,450,450,87
table_12_2,gwoωdziec,town,,,,486,,,,,,360,25,,,,,160,454,454,,454,444,600,600,660,760,750,750,750,,,750,750,,750,750,,,644,600,680,680,680,722,722,,,,722,659
table_12_2,halicz,town,137,323,,227,200,300,50,150,,258,260,200,160,165,160,536,161,161,161,161,161,167,177,200,220,220,220,220,210,220,220,220,220,220,137,137,,98,,260,500,,,,280,,,280,449
table_12_2,horodenka,town,817,817,,1506,1254,1656,1560,1456,1600,1299,1200,1451,1456,1410,1490,,,1450,1300,1260,1300,1400,1400,900,850,1000,1000,1000,1000,1000,1000,920,1000,1000,850,850,950,1063,,,,,901,850,,,,850,956
table_12_2,horozanka,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
table_12_2,janow,town,459,459,880,1053,450,298,851,728,1000,1023,950,,,1010,1000,,800,800,800,800,700,650,650,650,974,812,812,812,812,812,812,812,812,684,650,650,,125,,,800,700,750,750,,500,500,500,447
table_12_2,jezupol,town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133
table_12_2,kakielniki,town,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10
