table.x,index,year,value,potential,villages_value,near_value,name,voivodeship,community,community_code,table_abbr,table.y,geometry.y,geometry
1203,lww_kzw,1742,125,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1743,125,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1744,125,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1745,125,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1746,125,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1747,125,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1748,125,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1749,125,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1751,125,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1754,82,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1757,325,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1758,325,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1760,345,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_kzw,1761,345,345,0,0,kozowa,lww,rus,rs,rus_lwow,,|,2798438.5113378|6348501.42806364
1203,lww_klkw,1717,200,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1718,200,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1719,300,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1720,432,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1722,150,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1726,350,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1727,400,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1728,400,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1729,435,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1732,400,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1733,425,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1736,520,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1741,400,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1742,1175,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1743,500,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1744,500,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1749,500,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_klkw,1760,730,730,0,0,kulikow,lww,rus,rs,rus_lwow,,|,2679785.72148636|6440982.56405399
1203,lww_lww,1717,1480,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1718,1480,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1719,2520,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1720,793,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1722,723,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1723,4080,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1724,4000,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1725,3132,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1726,3249,1500,60,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1727,4534,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1728,5013,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1729,4180,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1731,3700,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1732,4416,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1733,3000,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1734,2200,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1736,2300,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1737,1350,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1738,1880,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1739,530,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1741,2444,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1742,1530,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1744,824,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1745,950,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1746,802,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1747,1579,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1748,2460,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1749,1072,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1751,2721,1500,1159,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1753,782,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1754,1912,1500,1106,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1758,1800,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1761,1000,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_lww,1764,1500,1500,0,0,lwow,lww,rus,rs,rus_lwow,,|,2675554.28060393|6418719.78235422
1203,lww_mkljw,1743,108,100,0,0,mikolajow,lww,rus,rs,rus_lwow,,|,2988682.54994379|6372851.63449533
1203,lww_mkljw,1744,120,100,0,0,mikolajow,lww,rus,rs,rus_lwow,,|,2988682.54994379|6372851.63449533
1203,lww_mkljw,1745,125,100,0,0,mikolajow,lww,rus,rs,rus_lwow,,|,2988682.54994379|6372851.63449533
1203,lww_mkljw,1747,110,100,0,0,mikolajow,lww,rus,rs,rus_lwow,,|,2988682.54994379|6372851.63449533
1203,lww_mkljw,1748,125,100,0,0,mikolajow,lww,rus,rs,rus_lwow,,|,2988682.54994379|6372851.63449533
1203,lww_mkljw,1761,100,100,0,0,mikolajow,lww,rus,rs,rus_lwow,,|,2988682.54994379|6372851.63449533
1203,lww_nwry,1737,100,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1741,80,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1742,100,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1743,77,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1744,100,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1749,250,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1751,150,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1752,204,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1753,200,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1754,187,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_nwry,1763,200,200,0,0,nawarya,lww,rus,rs,rus_lwow,,|,2664319.53277628|6401790.45052521
1203,lww_lsk,1719,300,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1720,249,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1721,150,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1722,300,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1723,250,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1725,1000,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1726,300,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1728,200,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1731,400,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1738,400,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1739,400,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1743,700,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1746,500,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1751,380,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1752,500,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1757,500,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1763,500,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_lsk,1764,500,500,0,0,olesko,lww,rus,rs,rus_lwow,,|,2130444.60009653|6727003.97809797
1203,lww_pdkmn,1721,200,1000,0,0,podkamien,lww,rus,rs,rus_lwow,,|,2818489.80373779|6436391.07848045
1203,lww_pdkmn,1722,400,1000,0,0,podkamien,lww,rus,rs,rus_lwow,,|,2818489.80373779|6436391.07848045
1203,lww_pdkmn,1728,850,1000,0,0,podkamien,lww,rus,rs,rus_lwow,,|,2818489.80373779|6436391.07848045
1203,lww_pdkmn,1737,570,1000,0,0,podkamien,lww,rus,rs,rus_lwow,,|,2818489.80373779|6436391.07848045
1203,lww_pdkmn,1748,700,1000,0,0,podkamien,lww,rus,rs,rus_lwow,,|,2818489.80373779|6436391.07848045
1203,lww_pdkmn,1751,775,1000,0,0,podkamien,lww,rus,rs,rus_lwow,,|,2818489.80373779|6436391.07848045
1203,lww_pdkmn,1762,375,1000,0,0,podkamien,lww,rus,rs,rus_lwow,,|,2818489.80373779|6436391.07848045
1203,lww_pdkmn,1763,1000,1000,0,0,podkamien,lww,rus,rs,rus_lwow,,|,2818489.80373779|6436391.07848045
1203,lww_pdwysk,1722,100,832,0,0,podwysokie,lww,rus,rs,rus_lwow,,|,"[2760741.0113076596, 6343466.870451399]"
1203,lww_pdwysk,1743,832,832,0,0,podwysokie,lww,rus,rs,rus_lwow,,|,"[2760741.0113076596, 6343466.870451399]"
1203,lww_pmrzny,1720,150,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1722,318,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1724,420,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1725,100,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1727,100,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1734,131,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1738,666,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1739,547,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1741,432,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1742,832,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1744,657,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1745,757,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1746,757,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1747,757,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1748,757,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1751,800,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1754,187,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1757,850,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_pmrzny,1763,1125,1125,0,0,pomorzany,lww,rus,rs,rus_lwow,,|,2777144.52460484|6382006.32375715
1203,lww_przmyslny,1720,225,1000,0,0,przemysliany,lww,rus,rs,rus_lwow,,|,2732899.70668599|6389243.29397041
1203,lww_przmyslny,1723,261,1000,0,0,przemysliany,lww,rus,rs,rus_lwow,,|,2732899.70668599|6389243.29397041
1203,lww_przmyslny,1725,300,1000,0,0,przemysliany,lww,rus,rs,rus_lwow,,|,2732899.70668599|6389243.29397041
1203,lww_przmyslny,1743,1000,1000,0,0,przemysliany,lww,rus,rs,rus_lwow,,|,2732899.70668599|6389243.29397041
1203,lww_rzdl,1717,344,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1718,344,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1720,699,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1721,718,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1722,957,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1723,900,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1724,900,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1725,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1726,669,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1727,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1728,1040,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1729,840,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1731,1050,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1732,1050,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1733,1010,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1734,1060,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1735,1060,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1736,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1737,900,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1738,990,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1739,800,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1741,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1742,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1743,416,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1744,850,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1745,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1746,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1747,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1748,900,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1749,964,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1751,1045,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1752,1045,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1753,953,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1754,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1755,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1758,1000,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1760,1060,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1761,1060,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1762,1260,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzdl,1764,900,900,0,0,rozdol,lww,rus,rs,rus_lwow,,|,2678083.50203843|6353966.86759931
1203,lww_rzntw,1717,266,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1718,266,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1719,348,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1720,249,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1721,268,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1722,282,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1723,260,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1724,280,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1725,200,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1726,258,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1727,260,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1728,268,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1729,268,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1731,300,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1732,300,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1733,303,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1734,303,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1735,303,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1736,303,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1737,303,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1738,333,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1739,333,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1741,400,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1742,426,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1744,192,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1745,280,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1746,316,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1747,250,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1748,250,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1749,250,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1751,300,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1752,150,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1754,63,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1755,312,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1757,600,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1758,600,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1762,244,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_rzntw,1764,500,500,0,0,rozniatow,lww,rus,rs,rus_lwow,,|,2688563.30354215|6264167.75011216
1203,lww_ssw,1720,99,125,0,0,sasow,lww,rus,rs,rus_lwow,,|,2775998.41178995|6424340.74598882
1203,lww_ssw,1723,160,125,0,0,sasow,lww,rus,rs,rus_lwow,,|,2775998.41178995|6424340.74598882
1203,lww_ssw,1726,160,125,0,0,sasow,lww,rus,rs,rus_lwow,,|,2775998.41178995|6424340.74598882
1203,lww_ssw,1737,125,125,0,0,sasow,lww,rus,rs,rus_lwow,,|,2775998.41178995|6424340.74598882
1203,lww_sklw,1717,215,300,0,0,sokolow,lww,rus,rs,rus_lwow,,|,2463506.4829377|6485151.75443688
1203,lww_sklw,1718,215,300,0,0,sokolow,lww,rus,rs,rus_lwow,,|,2463506.4829377|6485151.75443688
1203,lww_sklw,1719,99,300,0,0,sokolow,lww,rus,rs,rus_lwow,,|,2463506.4829377|6485151.75443688
1203,lww_sklw,1720,225,300,0,0,sokolow,lww,rus,rs,rus_lwow,,|,2463506.4829377|6485151.75443688
1203,lww_sklw,1731,250,300,0,0,sokolow,lww,rus,rs,rus_lwow,,|,2463506.4829377|6485151.75443688
1203,lww_sklw,1733,303,300,0,0,sokolow,lww,rus,rs,rus_lwow,,|,2463506.4829377|6485151.75443688
1203,lww_sklw,1741,400,300,0,0,sokolow,lww,rus,rs,rus_lwow,,|,2463506.4829377|6485151.75443688
1203,lww_sklw,1742,400,300,0,0,sokolow,lww,rus,rs,rus_lwow,,|,2463506.4829377|6485151.75443688
